,name,res_value_bool,res_idx,predictions_1,predictions_2,predictions_3,predictions_4,predictions_5,predictions_average,Aggregation label
3060, Kerato-epithelin__AP00095,0,520,0.7316151,0.8562268,0.58002514,0.7913457,0.7714017,0.7461229,False
3061, Kerato-epithelin__AP00095,0,521,0.7339333,0.86228657,0.5903623,0.7904522,0.76841366,0.7490896,False
3062, Kerato-epithelin__AP00095,0,522,0.73463213,0.8608957,0.5793776,0.78314185,0.7756307,0.74673563,False
3063, Kerato-epithelin__AP00095,0,523,0.735921,0.86256474,0.59927046,0.8084143,0.77798223,0.7568306,False
3064, Kerato-epithelin__AP00095,0,524,0.7344028,0.8620016,0.5887626,0.80108815,0.77155155,0.7515613,False
3065, Kerato-epithelin__AP00095,0,525,0.744883,0.8671863,0.5958445,0.8007926,0.7845922,0.7586597,False
3066, Kerato-epithelin__AP00095,0,526,0.74076587,0.860511,0.60502416,0.80582196,0.7902596,0.76047647,False
3067, Kerato-epithelin__AP00095,0,527,0.73563606,0.8563087,0.59154314,0.793381,0.77252805,0.74987936,False
3068, Kerato-epithelin__AP00095,0,528,0.7328096,0.8584215,0.5819234,0.7915029,0.7707108,0.74707365,False
3069, Kerato-epithelin__AP00095,0,529,0.729987,0.8517079,0.5675954,0.78165877,0.76835656,0.73986113,False
3070, Kerato-epithelin__AP00095,0,530,0.73095006,0.85564166,0.5832039,0.79265743,0.7686901,0.7462286,False
3071, Kerato-epithelin__AP00095,0,531,0.73101926,0.85236645,0.5705314,0.79063416,0.7700653,0.7429233,False
3072, Kerato-epithelin__AP00095,0,532,0.73712736,0.85877997,0.58585453,0.80168283,0.7716924,0.7510274,False
3073, Kerato-epithelin__AP00095,0,533,0.74412227,0.86336046,0.5948766,0.8033335,0.7749478,0.75612813,False
3074, Kerato-epithelin__AP00095,0,534,0.74703246,0.8631063,0.5999399,0.8109367,0.7847808,0.76115924,False
3075, Kerato-epithelin__AP00095,0,535,0.7475968,0.8638312,0.6179387,0.8115196,0.7870574,0.76558876,False
3076, Kerato-epithelin__AP00095,0,536,0.7343599,0.8675019,0.59702456,0.8122318,0.7821433,0.7586523,False
3077, Kerato-epithelin__AP00095,0,537,0.74095356,0.8709503,0.6182495,0.8234027,0.78995633,0.76870245,False
3078, Kerato-epithelin__AP00095,0,538,0.7364742,0.8613084,0.5844616,0.7951249,0.7794091,0.7513557,False
3079, Kerato-epithelin__AP00095,0,539,0.7339136,0.85929674,0.58696437,0.8015397,0.7739814,0.75113916,False
3080, Kerato-epithelin__AP00095,0,540,0.7466077,0.8674153,0.6269496,0.81515545,0.78616613,0.76845884,False
3081, Kerato-epithelin__AP00095,0,541,0.7378792,0.8645546,0.5977831,0.8045504,0.78312516,0.7575785,False
3082, Kerato-epithelin__AP00095,0,542,0.77326876,0.8672854,0.6134043,0.81584895,0.78375983,0.77071345,False
3083, Kerato-epithelin__AP00095,0,543,0.76508754,0.8736553,0.62697667,0.82212704,0.79134274,0.7758379,False
3084, Kerato-epithelin__AP00095,0,544,0.79296297,0.87768054,0.65082276,0.8308825,0.8061151,0.79169285,False
3085, Kerato-epithelin__AP00095,0,545,0.76340747,0.87261385,0.6294044,0.8216347,0.79496264,0.7764046,False
3086, Kerato-epithelin__AP00095,0,546,0.7451449,0.87219185,0.6194757,0.813901,0.78343016,0.7668287,False
3087, Kerato-epithelin__AP00095,1,547,0.74807304,0.86878437,0.60174704,0.8097584,0.7904402,0.7637607,True
3088, Kerato-epithelin__AP00095,1,548,0.7357365,0.8723637,0.6343364,0.82011414,0.7901648,0.7705431,True
3089, Kerato-epithelin__AP00095,1,549,0.7443444,0.8665665,0.61570936,0.81267273,0.78668696,0.76519597,True
3090, Kerato-epithelin__AP00095,1,550,0.740365,0.8746538,0.6158836,0.82697976,0.7886344,0.7693033,True
3091, Kerato-epithelin__AP00095,1,551,0.7823509,0.8773066,0.63744813,0.8279471,0.7973165,0.78447384,True
3092, Kerato-epithelin__AP00095,1,552,0.7897618,0.88174224,0.64226896,0.82977074,0.7991526,0.7885393,True
3093, Kerato-epithelin__AP00095,1,553,0.7997542,0.88124526,0.65812314,0.8423135,0.8020591,0.7966991,True
3094, Kerato-epithelin__AP00095,1,554,0.8052776,0.88270426,0.6576554,0.8461374,0.81302464,0.8009599,True
3095, Kerato-epithelin__AP00095,1,555,0.7814285,0.8844931,0.6651125,0.8444639,0.80623007,0.7963456,True
3096, Kerato-epithelin__AP00095,1,556,0.78614646,0.884038,0.64969516,0.8467566,0.80901885,0.79513097,True
3097, Kerato-epithelin__AP00095,1,557,0.7472202,0.8813608,0.6448865,0.8415639,0.80104035,0.7832144,True
3098, Kerato-epithelin__AP00095,1,558,0.76570123,0.88163537,0.6524228,0.8421985,0.805319,0.78945535,True
3099, Kerato-epithelin__AP00095,1,559,0.78478104,0.87905407,0.6546229,0.83092767,0.8061851,0.79111415,True
3100, Kerato-epithelin__AP00095,1,560,0.7768048,0.87970847,0.6405835,0.839242,0.8049504,0.78825784,True
3101, Kerato-epithelin__AP00095,1,561,0.82678676,0.8880351,0.68019974,0.8568246,0.81902355,0.8141739,True
3102, Kerato-epithelin__AP00095,1,562,0.82901335,0.89042294,0.667721,0.8515398,0.82011044,0.8117615,True
3103, Kerato-epithelin__AP00095,1,563,0.82086265,0.88446814,0.6607074,0.8489025,0.8115081,0.80528975,True
3104, Kerato-epithelin__AP00095,1,564,0.78308445,0.88625395,0.64059204,0.8438537,0.8090461,0.79256606,True
3105, Kerato-epithelin__AP00095,0,565,0.767677,0.8782074,0.6257467,0.8295341,0.79732627,0.7796983,False
3106, Kerato-epithelin__AP00095,0,566,0.7478236,0.87311447,0.6206978,0.82277507,0.791753,0.7712328,False
3107, Kerato-epithelin__AP00095,0,567,0.7448194,0.87863064,0.6301797,0.83064735,0.79159725,0.7751749,False
3108, Kerato-epithelin__AP00095,0,568,0.7419334,0.87241554,0.61194026,0.8205847,0.7957066,0.7685162,False
3109, Kerato-epithelin__AP00095,0,569,0.7377312,0.86911315,0.6064341,0.8138671,0.7919509,0.76381934,False
3110, Kerato-epithelin__AP00095,0,570,0.7363093,0.87393606,0.6220738,0.8153341,0.79239005,0.76800865,False
3111, Kerato-epithelin__AP00095,0,571,0.768212,0.8735531,0.62834036,0.82241446,0.795983,0.77770054,False
3112, Kerato-epithelin__AP00095,0,572,0.76347476,0.8760801,0.6255904,0.82839453,0.7965309,0.7780141,False
3113, Kerato-epithelin__AP00095,0,573,0.7709627,0.874703,0.6211367,0.82526904,0.8009071,0.7785957,False
3114, Kerato-epithelin__AP00095,0,574,0.7583254,0.88167846,0.6402455,0.83283514,0.80092996,0.78280294,False
3115, Kerato-epithelin__AP00095,0,575,0.76096493,0.8771906,0.62829804,0.82584256,0.7957016,0.7775995,False
3116, Kerato-epithelin__AP00095,0,576,0.79546684,0.8879775,0.66322887,0.8509581,0.8162061,0.80276746,False
3117, Kerato-epithelin__AP00095,0,577,0.7644661,0.8812883,0.62507874,0.83731276,0.8041651,0.7824622,False
3118, Kerato-epithelin__AP00095,0,578,0.73755336,0.8762423,0.6202423,0.8304038,0.794572,0.7718027,False
3119, Kerato-epithelin__AP00095,0,579,0.74063987,0.875634,0.6232021,0.8212277,0.78842777,0.7698263,False
3120, Kerato-epithelin__AP00095,0,580,0.75464445,0.87539095,0.6340636,0.82639104,0.8002232,0.77814263,False
3121, Kerato-epithelin__AP00095,0,581,0.77839553,0.8791723,0.64931506,0.8242786,0.80477774,0.7871879,False
3122, Kerato-epithelin__AP00095,0,582,0.781043,0.8802797,0.6403412,0.825908,0.806067,0.7867278,False
3123, Kerato-epithelin__AP00095,0,583,0.7714124,0.88812286,0.6494901,0.84351283,0.8106837,0.7926444,False
3124, Kerato-epithelin__AP00095,0,584,0.764839,0.8834139,0.63946795,0.836986,0.80166745,0.78527486,False
3125, Kerato-epithelin__AP00095,0,585,0.7533613,0.87300855,0.6156219,0.82178193,0.79823804,0.77240235,False
3126, Kerato-epithelin__AP00095,0,586,0.7328882,0.8689583,0.6035192,0.8117377,0.779653,0.7593513,False
3127, Kerato-epithelin__AP00095,1,587,0.7337449,0.8652034,0.61417544,0.8028742,0.77686465,0.75857246,True
3128, Kerato-epithelin__AP00095,1,588,0.73679936,0.8691709,0.6166775,0.8102344,0.7853999,0.76365644,True
3129, Kerato-epithelin__AP00095,1,589,0.75509745,0.8661197,0.61523163,0.8094404,0.7909207,0.767362,True
3130, Kerato-epithelin__AP00095,1,590,0.7478955,0.87134886,0.60060245,0.81589246,0.7910256,0.76535296,True
3131, Kerato-epithelin__AP00095,1,591,0.7346917,0.8697415,0.6136984,0.8212851,0.78194433,0.7642722,True
3132, Kerato-epithelin__AP00095,1,592,0.7370817,0.87004423,0.60310847,0.80885166,0.7873992,0.76129705,True
3133, Kerato-epithelin__AP00095,1,593,0.7396446,0.8654595,0.6124837,0.8095746,0.7882512,0.7630827,True
3134, Kerato-epithelin__AP00095,1,594,0.73897177,0.86358464,0.59326214,0.800858,0.78749675,0.7568347,True
3135, Kerato-epithelin__AP00095,1,595,0.73834753,0.86707187,0.60992706,0.8151505,0.791583,0.764416,True
3136, Kerato-epithelin__AP00095,1,596,0.7381403,0.8717641,0.61625224,0.8139983,0.7978988,0.7676107,True
3137, Kerato-epithelin__AP00095,1,597,0.74081254,0.8694408,0.6117718,0.81981766,0.7916527,0.76669914,True
3138, Kerato-epithelin__AP00095,1,598,0.7367859,0.8652255,0.609975,0.8128092,0.78850305,0.7626597,True
3139, Kerato-epithelin__AP00095,1,599,0.7392599,0.8736202,0.6248803,0.8246664,0.78735644,0.7699567,True
3140, Kerato-epithelin__AP00095,1,600,0.7910727,0.87890595,0.6598969,0.83032566,0.80673045,0.79338634,True
3141, Kerato-epithelin__AP00095,1,601,0.80502456,0.8795706,0.64978945,0.83463055,0.80818135,0.79543924,True
3142, Kerato-epithelin__AP00095,1,602,0.7873157,0.8842019,0.641526,0.8469405,0.80701447,0.7933997,True
3143, Kerato-epithelin__AP00095,1,603,0.7713988,0.8813636,0.66378003,0.8421047,0.8059521,0.7929198,True
3144, Kerato-epithelin__AP00095,1,604,0.7717318,0.87782556,0.6426156,0.83707273,0.80682546,0.7872142,True
3145, Kerato-epithelin__AP00095,1,605,0.7565888,0.8749581,0.61114997,0.831323,0.7899815,0.77280027,True
3146, Kerato-epithelin__AP00095,1,606,0.7608304,0.8776933,0.6356879,0.82896364,0.7919744,0.77902997,True
3147, Kerato-epithelin__AP00095,1,607,0.80429596,0.87781084,0.65764916,0.8327005,0.7971357,0.79391843,True
3148, Kerato-epithelin__AP00095,1,608,0.7774663,0.87056583,0.62713236,0.82150376,0.7972577,0.77878517,True
3149, Kerato-epithelin__AP00095,1,609,0.74477416,0.87335694,0.6213472,0.8275943,0.78735656,0.7708858,True
3150, Kerato-epithelin__AP00095,1,610,0.7373829,0.86439604,0.60348034,0.81291705,0.7886703,0.76136935,True
3151, Kerato-epithelin__AP00095,1,611,0.73700035,0.861027,0.60398006,0.80785817,0.78681606,0.75933635,True
3152, Kerato-epithelin__AP00095,1,612,0.7386059,0.8623185,0.58505636,0.80525684,0.779672,0.754182,True
3153, Kerato-epithelin__AP00095,1,613,0.73668426,0.86146,0.59150314,0.798498,0.7766127,0.7529516,True
3154, Kerato-epithelin__AP00095,1,614,0.73447436,0.85658526,0.58625674,0.7907454,0.77745825,0.749104,True
3155, Kerato-epithelin__AP00095,1,615,0.7306526,0.85669976,0.58746225,0.7912806,0.77477074,0.7481731,True
3156, Kerato-epithelin__AP00095,1,616,0.73582256,0.8560695,0.58499557,0.79319197,0.7721817,0.74845225,True
3157, Kerato-epithelin__AP00095,1,617,0.73108256,0.8548139,0.58786565,0.791911,0.7685016,0.7468349,True
3158, Kerato-epithelin__AP00095,1,618,0.73375016,0.8569664,0.5758095,0.7900458,0.77189034,0.74569243,True
3159, Kerato-epithelin__AP00095,0,619,0.73285687,0.8600151,0.5788409,0.7970602,0.7730807,0.74837077,False
3160, Kerato-epithelin__AP00095,0,620,0.7393253,0.8555723,0.58760285,0.7978455,0.77155966,0.7503811,False
3161, Kerato-epithelin__AP00095,0,621,0.7362387,0.85748196,0.58794653,0.79815674,0.7701539,0.7499956,False
3162, Kerato-epithelin__AP00095,0,622,0.73279035,0.8586312,0.5811285,0.795473,0.77411747,0.74842817,False
3163, Kerato-epithelin__AP00095,0,623,0.73811746,0.8593082,0.5860121,0.80329025,0.7769469,0.752735,False
3164, Kerato-epithelin__AP00095,0,624,0.7355595,0.86134917,0.585764,0.8031134,0.7754115,0.7522395,False
3165, Kerato-epithelin__AP00095,0,625,0.7328466,0.860051,0.5854944,0.79717106,0.77526104,0.7501648,False
3166, Kerato-epithelin__AP00095,0,626,0.7402834,0.86565053,0.60179496,0.8129202,0.7818758,0.76050496,False
3167, Kerato-epithelin__AP00095,0,627,0.7384545,0.8561584,0.5794471,0.798594,0.77494293,0.74951935,False
3168, Kerato-epithelin__AP00095,0,628,0.74034935,0.8660459,0.6183681,0.80061114,0.7762401,0.7603229,False
3169, Kerato-epithelin__AP00095,0,629,0.73620826,0.8618919,0.5838712,0.7977693,0.778455,0.7516391,False
3170, Kerato-epithelin__AP00095,0,630,0.73617876,0.8610669,0.59213537,0.80556643,0.7778693,0.75456333,False
3171, Kerato-epithelin__AP00095,0,631,0.7377287,0.86467284,0.6058129,0.80920637,0.77646005,0.7587762,False
3172, Kerato-epithelin__AP00095,0,632,0.741296,0.86944085,0.5988529,0.80850357,0.7811953,0.7598578,False
3173, Kerato-epithelin__AP00095,0,633,0.7389772,0.86364454,0.6129251,0.8070769,0.787944,0.7621136,False
3174, Kerato-epithelin__AP00095,0,634,0.7463016,0.8634166,0.6159084,0.8124145,0.7825432,0.7641169,False
3175, Kerato-epithelin__AP00095,0,635,0.7481014,0.86839736,0.5967156,0.81056964,0.7864284,0.7620425,False
3176, Kerato-epithelin__AP00095,0,636,0.73434925,0.8650948,0.5934952,0.8008457,0.78640604,0.7560382,False
3177, Kerato-epithelin__AP00095,0,637,0.7443547,0.8679086,0.6245643,0.81285805,0.78701425,0.76734,False
3178, Kerato-epithelin__AP00095,0,638,0.74338746,0.86869156,0.60402507,0.81161726,0.7850541,0.7625551,False
3179, Kerato-epithelin__AP00095,0,639,0.73963165,0.8632763,0.59666204,0.799722,0.78565764,0.7569899,False
3180, Kerato-epithelin__AP00095,0,640,0.73990595,0.86456126,0.61946476,0.8085062,0.78081524,0.76265067,False
3181, Kerato-epithelin__AP00095,0,641,0.74824435,0.8665076,0.6089999,0.80977505,0.7825353,0.76321244,False
3182, Kerato-epithelin__AP00095,0,642,0.73619145,0.86027867,0.59326476,0.7975461,0.78150994,0.7537582,False
3183, Kerato-epithelin__AP00095,0,643,0.74165815,0.8649874,0.6133699,0.80596584,0.78284407,0.7617651,False
3184, Kerato-epithelin__AP00095,0,644,0.7509063,0.8668105,0.61022365,0.80888605,0.7811537,0.76359606,False
3185, Kerato-epithelin__AP00095,0,645,0.7512794,0.8672649,0.60405767,0.8136048,0.7876134,0.764764,False
3186, Kerato-epithelin__AP00095,0,646,0.7418035,0.8677099,0.6088052,0.8096889,0.7853925,0.76268,False
3187, Kerato-epithelin__AP00095,0,647,0.7477828,0.86498517,0.60814786,0.81023747,0.783975,0.76302564,False
3188, Kerato-epithelin__AP00095,0,648,0.73916227,0.8652276,0.60029966,0.81033516,0.78103226,0.7592114,False
3189, Kerato-epithelin__AP00095,0,649,0.73856336,0.8654302,0.6039465,0.7956769,0.78238183,0.75719976,False
3190, Kerato-epithelin__AP00095,0,650,0.73228705,0.8586917,0.5853513,0.79901147,0.778342,0.7507367,False
3191, Kerato-epithelin__AP00095,0,651,0.73121166,0.86082083,0.5876185,0.80347973,0.7720728,0.7510407,False
3192, Kerato-epithelin__AP00095,0,652,0.7383241,0.8670644,0.6089829,0.810813,0.78001857,0.76104057,False
3193, Kerato-epithelin__AP00095,0,653,0.75713134,0.86626285,0.6147386,0.8120214,0.7843418,0.7668992,False
3194, Kerato-epithelin__AP00095,0,654,0.7378285,0.8585031,0.5890395,0.80054563,0.7730316,0.7517897,False
3195, Kerato-epithelin__AP00095,0,655,0.73584825,0.8590018,0.5908494,0.7941758,0.7695477,0.7498846,False
3196, Kerato-epithelin__AP00095,0,656,0.73298407,0.8588785,0.5719968,0.78843546,0.7679566,0.7440503,False
3197, Kerato-epithelin__AP00095,0,657,0.73733336,0.8575016,0.5912103,0.7941645,0.7700964,0.7500612,False
3198, Kerato-epithelin__AP00095,0,658,0.7374146,0.85632396,0.5762377,0.78538877,0.770232,0.7451194,False
3199, Kerato-epithelin__AP00095,0,659,0.7355679,0.85976136,0.58345187,0.7907174,0.7690455,0.7477088,False
3200, Cystatin_B__AP00101,0,0,0.7083121,0.8114482,0.46943185,0.6475173,0.72845685,0.67303336,False
3201, Cystatin_B__AP00101,0,1,0.7142902,0.8030623,0.5198551,0.69708633,0.7312496,0.6931087,False
3202, Cystatin_B__AP00101,0,2,0.7069121,0.81154954,0.4695052,0.76081663,0.73190874,0.6961385,False
3203, Cystatin_B__AP00101,0,3,0.70340383,0.84480876,0.5230735,0.84074193,0.75395584,0.73319674,False
3204, Cystatin_B__AP00101,0,4,0.77516156,0.8305332,0.56396127,0.8365239,0.8147754,0.76419103,False
3205, Cystatin_B__AP00101,0,5,0.67541933,0.80331093,0.48152375,0.78921944,0.76162475,0.7022196,False
3206, Cystatin_B__AP00101,0,6,0.67159283,0.7845958,0.52074254,0.76766634,0.7512748,0.69917446,False
3207, Cystatin_B__AP00101,0,7,0.67169106,0.80569774,0.47893015,0.7014242,0.7481043,0.6811695,False
3208, Cystatin_B__AP00101,0,8,0.6711607,0.7359515,0.45033714,0.6923644,0.7432552,0.6586138,False
3209, Cystatin_B__AP00101,0,9,0.6573921,0.76773554,0.57110405,0.7317401,0.74387705,0.6943698,False
3210, Cystatin_B__AP00101,0,10,0.6669047,0.79446375,0.60424805,0.7553567,0.7551051,0.7152157,False
3211, Cystatin_B__AP00101,0,11,0.72323644,0.81490636,0.6010177,0.73623425,0.8000049,0.73507994,False
3212, Cystatin_B__AP00101,0,12,0.6897173,0.7926516,0.52825844,0.76590174,0.76396155,0.7080981,False
3213, Cystatin_B__AP00101,0,13,0.72429436,0.83024734,0.6008286,0.81070995,0.7868599,0.75058806,False
3214, Cystatin_B__AP00101,0,14,0.6926133,0.8637335,0.6860123,0.81913966,0.7613618,0.76457214,False
3215, Cystatin_B__AP00101,0,15,0.7483532,0.8141202,0.55556494,0.74328434,0.780944,0.7284533,False
3216, Cystatin_B__AP00101,0,16,0.7786562,0.8500565,0.62545633,0.85349846,0.8040286,0.7823392,False
3217, Cystatin_B__AP00101,0,17,0.80742824,0.8844675,0.74162567,0.87254,0.8080389,0.82282,False
3218, Cystatin_B__AP00101,0,18,0.7876536,0.8563439,0.64711916,0.8247877,0.8212808,0.787437,False
3219, Cystatin_B__AP00101,0,19,0.79437095,0.8531141,0.5988979,0.8725467,0.8019445,0.7841748,False
3220, Cystatin_B__AP00101,0,20,0.76490676,0.86159366,0.652191,0.8836142,0.78856367,0.7901738,False
3221, Cystatin_B__AP00101,0,21,0.8553235,0.87770265,0.62170845,0.8496483,0.8086149,0.80259955,False
3222, Cystatin_B__AP00101,0,22,0.6855418,0.8456088,0.6978165,0.8162488,0.7681853,0.7626803,False
3223, Cystatin_B__AP00101,0,23,0.7789176,0.7963577,0.5828508,0.82899755,0.75330955,0.74808663,False
3224, Cystatin_B__AP00101,0,24,0.6806618,0.8548864,0.56648415,0.8568187,0.7435121,0.7404727,False
3225, Cystatin_B__AP00101,0,25,0.80911225,0.8661178,0.645024,0.86128926,0.78020924,0.79235053,False
3226, Cystatin_B__AP00101,0,26,0.75214934,0.7708984,0.57378834,0.770114,0.7612171,0.72563344,False
3227, Cystatin_B__AP00101,0,27,0.77490574,0.81081533,0.6879007,0.7770486,0.72301507,0.7547371,False
3228, Cystatin_B__AP00101,0,28,0.6855072,0.8219885,0.53110844,0.76132715,0.69761527,0.69950926,False
3229, Cystatin_B__AP00101,0,29,0.69657457,0.8031407,0.54792035,0.7036671,0.7175263,0.6937658,False
3230, Cystatin_B__AP00101,0,30,0.7796076,0.83395547,0.6676286,0.7980304,0.7372057,0.7632855,False
3231, Cystatin_B__AP00101,0,31,0.73347765,0.81281865,0.59926325,0.75115836,0.72515213,0.724374,False
3232, Cystatin_B__AP00101,0,32,0.73765886,0.81311625,0.60958713,0.74083996,0.74790967,0.72982234,False
3233, Cystatin_B__AP00101,0,33,0.74108267,0.8275166,0.5753329,0.7725246,0.7700693,0.7373052,False
3234, Cystatin_B__AP00101,0,34,0.72406733,0.8328517,0.7101394,0.8151275,0.7998939,0.77641594,False
3235, Cystatin_B__AP00101,0,35,0.8392395,0.8784417,0.81697845,0.88857865,0.84253377,0.85315436,False
3236, Cystatin_B__AP00101,0,36,0.9511173,0.9106451,0.8662481,0.9128533,0.8957998,0.9073327,False
3237, Cystatin_B__AP00101,0,37,0.96357816,0.9279402,0.8918592,0.9350107,0.93776435,0.93123055,False
3238, Cystatin_B__AP00101,1,38,0.95753455,0.9437737,0.9706542,0.9663186,0.9250995,0.9526761,True
3239, Cystatin_B__AP00101,1,39,0.9870315,0.9690231,0.9896861,0.97682035,0.959324,0.976377,True
3240, Cystatin_B__AP00101,1,40,0.97926533,0.95821875,0.9892492,0.96707535,0.95449847,0.9696614,True
3241, Cystatin_B__AP00101,1,41,0.99076194,0.9581828,0.9802368,0.9701064,0.9581358,0.9714848,True
3242, Cystatin_B__AP00101,1,42,0.9484108,0.95370823,0.9523024,0.9627278,0.94183713,0.9517973,True
3243, Cystatin_B__AP00101,1,43,0.9141991,0.9357866,0.9174718,0.9447918,0.9298877,0.9284274,True
3244, Cystatin_B__AP00101,1,44,0.9043427,0.94467294,0.9678877,0.9507947,0.9149241,0.9365244,True
3245, Cystatin_B__AP00101,1,45,0.9508439,0.9423003,0.9547492,0.9519103,0.93786293,0.9475333,True
3246, Cystatin_B__AP00101,1,46,0.9662892,0.93232757,0.9654597,0.9349079,0.93450737,0.94669837,True
3247, Cystatin_B__AP00101,1,47,0.9790967,0.9463698,0.9786491,0.9472751,0.93864787,0.9580077,True
3248, Cystatin_B__AP00101,1,48,0.9757085,0.9487076,0.94363815,0.96104026,0.94238764,0.9542964,True
3249, Cystatin_B__AP00101,1,49,0.9604475,0.9545893,0.9774316,0.96461,0.93693787,0.9588033,True
3250, Cystatin_B__AP00101,1,50,0.9893181,0.93885434,0.9804263,0.9527702,0.94666654,0.9616071,True
3251, Cystatin_B__AP00101,1,51,0.93006015,0.9302975,0.91048473,0.9236356,0.91248584,0.9213928,True
3252, Cystatin_B__AP00101,1,52,0.97749853,0.92397285,0.9069237,0.95401096,0.92759705,0.9380007,True
3253, Cystatin_B__AP00101,1,53,0.9860481,0.96176517,0.9812633,0.97107804,0.96330476,0.9726919,True
3254, Cystatin_B__AP00101,1,54,0.992562,0.971894,0.9927852,0.9877357,0.9655205,0.98209953,True
3255, Cystatin_B__AP00101,1,55,0.9958009,0.9778225,0.9912169,0.99054027,0.96899366,0.9848749,True
3256, Cystatin_B__AP00101,1,56,0.9925183,0.96805835,0.99292254,0.98010993,0.9680882,0.9803395,True
3257, Cystatin_B__AP00101,1,57,0.9921354,0.9744163,0.98874193,0.9869644,0.962244,0.9809004,True
3258, Cystatin_B__AP00101,1,58,0.9743798,0.9548427,0.98170257,0.9707534,0.94116974,0.9645697,True
3259, Cystatin_B__AP00101,0,59,0.95060855,0.9537641,0.9444777,0.9579,0.94045156,0.94944036,False
3260, Cystatin_B__AP00101,0,60,0.9669385,0.9408886,0.9595328,0.95826405,0.92128575,0.94938195,False
3261, Cystatin_B__AP00101,0,61,0.9428037,0.9307373,0.87794626,0.9319144,0.8969375,0.9160678,False
3262, Cystatin_B__AP00101,0,62,0.9208029,0.9127074,0.7879118,0.9322655,0.88453656,0.8876449,False
3263, Cystatin_B__AP00101,1,63,0.96469307,0.935466,0.90546197,0.9477897,0.943509,0.939384,True
3264, Cystatin_B__AP00101,1,64,0.9890844,0.95869434,0.9678869,0.9694818,0.9550139,0.96803224,True
3265, Cystatin_B__AP00101,1,65,0.9956201,0.9758002,0.99470997,0.99149686,0.9722073,0.98596686,True
3266, Cystatin_B__AP00101,1,66,0.9921302,0.96539205,0.99184024,0.9868407,0.9662995,0.9805005,True
3267, Cystatin_B__AP00101,1,67,0.9842024,0.9632444,0.9805633,0.9761816,0.95452213,0.97174275,True
3268, Cystatin_B__AP00101,1,68,0.9670738,0.9440983,0.93615985,0.9567376,0.9177652,0.94436693,True
3269, Cystatin_B__AP00101,1,69,0.96957165,0.94603246,0.9540153,0.95863056,0.9372943,0.9531089,True
3270, Cystatin_B__AP00101,1,70,0.9458298,0.9472934,0.9438821,0.9680503,0.91886663,0.94478434,True
3271, Cystatin_B__AP00101,0,71,0.9796469,0.9594008,0.9826942,0.97327423,0.94889635,0.96878254,False
3272, Cystatin_B__AP00101,0,72,0.9561962,0.91744965,0.9272952,0.91815895,0.92319167,0.92845833,False
3273, Cystatin_B__AP00101,0,73,0.82876873,0.89798146,0.69153655,0.8860676,0.8740709,0.8356851,False
3274, Cystatin_B__AP00101,0,74,0.7460837,0.88003176,0.7047299,0.85818225,0.8273352,0.80327255,False
3275, Cystatin_B__AP00101,0,75,0.7199069,0.85467136,0.66613513,0.83372563,0.7959697,0.77408177,False
3276, Cystatin_B__AP00101,0,76,0.732801,0.8489638,0.64033395,0.8015748,0.7897921,0.7626931,False
3277, Cystatin_B__AP00101,0,77,0.7896781,0.8510871,0.66705817,0.8181082,0.8027747,0.78574127,False
3278, Cystatin_B__AP00101,0,78,0.79010934,0.88988316,0.7803215,0.87201786,0.85302716,0.8370718,False
3279, Cystatin_B__AP00101,1,79,0.7870688,0.8807838,0.76044977,0.8642885,0.8463911,0.82779634,True
3280, Cystatin_B__AP00101,1,80,0.87382096,0.8783354,0.77914166,0.8588406,0.83404744,0.8448372,True
3281, Cystatin_B__AP00101,1,81,0.70620126,0.8479551,0.6404114,0.8567706,0.8062827,0.7715242,True
3282, Cystatin_B__AP00101,1,82,0.7402001,0.87584895,0.66723615,0.8692703,0.7801383,0.7865387,True
3283, Cystatin_B__AP00101,1,83,0.7279053,0.8590811,0.60080653,0.8120353,0.7981673,0.7595991,True
3284, Cystatin_B__AP00101,1,84,0.67477846,0.8066921,0.5796275,0.80154014,0.8101988,0.7345674,True
3285, Cystatin_B__AP00101,1,85,0.7237346,0.86148036,0.7284817,0.8421885,0.79522824,0.7902227,True
3286, Cystatin_B__AP00101,1,86,0.76116794,0.86539125,0.75448805,0.8602697,0.8105911,0.8103816,True
3287, Cystatin_B__AP00101,0,87,0.8275136,0.85493666,0.6863006,0.8597402,0.7910028,0.8038988,False
3288, Cystatin_B__AP00101,0,88,0.75974286,0.84979135,0.6716855,0.8595664,0.77317184,0.7827916,False
3289, Cystatin_B__AP00101,0,89,0.7203544,0.84945506,0.59320116,0.7896891,0.79153126,0.7488462,False
3290, Cystatin_B__AP00101,0,90,0.72952765,0.85641515,0.667719,0.8297544,0.80606467,0.7778961,False
3291, Cystatin_B__AP00101,0,91,0.75737745,0.84919363,0.66003865,0.82809705,0.8138694,0.7817153,False
3292, Cystatin_B__AP00101,0,92,0.6959598,0.8158759,0.6157656,0.8296656,0.7643629,0.74432594,False
3293, Cystatin_B__AP00101,0,93,0.7449373,0.8403262,0.670378,0.8503304,0.76363117,0.7739206,False
3294, Cystatin_B__AP00101,1,94,0.7412,0.8654902,0.5982222,0.8070003,0.77082616,0.7565478,True
3295, Cystatin_B__AP00101,1,95,0.797511,0.854624,0.6136241,0.8118113,0.8019167,0.7758974,True
